items,date,order_id,order_accepted,order_refused_reason,calories,price
"['vegan combo', 'cheesy combo']",2022-01-21,2270,True,,1525,21
"['lemonade', 'veggie combo', 'veggie combo']",2022-01-21,2271,True,,1490,22
"['iced tea', 'hamburger']",2022-01-21,2272,True,,670,7
"['cheesy combo', 'vegan combo']",2022-01-21,2273,True,,1525,21
"['hamburger', 'hamburger', 'lemonade']",2022-01-21,2274,True,,1290,12
"['veggie combo', 'cheesy combo']",2022-01-21,2275,True,,1770,21
"['vegan burger', 'veggie combo', 'veggie combo']",2022-01-21,2276,True,,1750,26
"['sweet potatoes', 'vegan combo']",2022-01-21,2277,True,,685,13
"['hamburger', 'lemonade', 'veggie combo']",2022-01-21,2278,True,,1390,17
"['salad', 'hamburger']",2022-01-21,2279,True,,615,9
"['hamburger', 'vegan combo']",2022-01-21,2280,True,,1055,15
"['iced tea', 'cheesy combo']",2022-01-21,2281,True,,1140,13
"['lemonade', 'cheesy combo']",2022-01-21,2282,True,,1160,13
"['veggie burger', 'iced tea']",2022-01-21,2283,True,,470,8
"['vegan burger', 'veggie combo', 'vegan combo']",2022-01-21,2284,True,,1505,26
"['lemonade', 'iced tea', 'veggie combo']",2022-01-21,2285,True,,860,14
"['iced tea', 'veggie combo', 'cheesy combo']",2022-01-21,2286,True,,1840,23
"['iced tea', 'sweet potatoes', 'lemonade', 'cheesy combo']",2022-01-21,2287,True,,1460,18
"['vegan combo', 'vegan combo']",2022-01-21,2288,True,,910,20
"['hamburger', 'vegan burger', 'hamburger']",2022-01-21,2289,True,,1550,16
"['sweet potatoes', 'iced tea', 'vegan combo']",2022-01-21,2290,True,,755,15
"['sweet potatoes', 'sweet potatoes', 'veggie burger']",2022-01-21,2291,True,,860,12
"['veggie combo', 'vegan combo']",2022-01-21,2292,True,,1155,20
['iced tea'],2022-01-21,2293,True,,70,2
"['cheese burger', 'salad', 'cheese burger', 'cheesy combo']",2022-01-21,2294,False,Total calories exceeds 2000,2585,29
"['salad', 'cheesy combo', 'cheesy combo']",2022-01-21,2295,False,Total calories exceeds 2000,2155,26
"['vegan combo', 'vegan combo']",2022-01-22,2296,True,,910,20
"['lemonade', 'cheese burger']",2022-01-22,2297,True,,840,9
['salad'],2022-01-22,2298,True,,15,4
"['vegan combo', 'cheesy combo']",2022-01-22,2299,True,,1525,21
"['salad', 'veggie combo']",2022-01-22,2300,True,,715,14
"['veggie combo', 'vegan combo']",2022-01-22,2301,True,,1155,20
"['vegan burger', 'hamburger']",2022-01-22,2302,True,,950,11
"['lemonade', 'sweet potatoes', 'iced tea']",2022-01-22,2303,True,,390,7
"['iced tea', 'veggie combo', 'vegan combo']",2022-01-22,2304,True,,1225,22
"['vegan combo', 'veggie combo']",2022-01-22,2305,True,,1155,20
"['lemonade', 'vegan combo', 'cheesy combo']",2022-01-22,2306,True,,1615,23
"['iced tea', 'salad']",2022-01-22,2307,True,,85,6
"['veggie burger', 'sweet potatoes', 'cheesy combo']",2022-01-22,2308,True,,1700,20
['iced tea'],2022-01-22,2309,True,,70,2
"['cheese burger', 'vegan combo', 'cheesy combo']",2022-01-22,2310,False,Total calories exceeds 2000,2275,28
"['iced tea', 'vegan combo']",2022-01-22,2311,True,,525,12
"['cheesy combo', 'veggie combo']",2022-01-22,2312,True,,1770,21
['cheese burger'],2022-01-22,2313,True,,750,7
"['vegan combo', 'cheesy combo']",2022-01-22,2314,True,,1525,21
"['lemonade', 'veggie combo', 'vegan combo']",2022-01-22,2315,True,,1245,22
"['veggie combo', 'cheesy combo']",2022-01-22,2316,True,,1770,21
"['cheese burger', 'cheesy combo', 'veggie combo']",2022-01-22,2317,False,Total calories exceeds 2000,2520,28
"['vegan burger', 'cheesy combo', 'cheesy combo']",2022-01-22,2318,False,Total calories exceeds 2000,2490,28
"['lemonade', 'hamburger']",2022-01-22,2319,True,,690,7
"['cheesy combo', 'veggie combo']",2022-01-22,2320,True,,1770,21
"['veggie burger', 'salad']",2022-01-22,2321,True,,415,10
['vegan burger'],2022-01-22,2322,True,,350,6
"['salad', 'salad', 'cheese burger']",2022-01-22,2323,True,,780,15
"['veggie combo', 'vegan combo']",2022-01-22,2324,True,,1155,20
"['cheese burger', 'hamburger', 'veggie burger', 'cheesy combo']",2022-01-22,2325,False,Total calories exceeds 2000,2820,29
"['cheese burger', 'veggie burger', 'veggie combo']",2022-01-22,2326,True,,1850,23
"['veggie burger', 'hamburger']",2022-01-22,2327,True,,1000,11
"['veggie burger', 'vegan combo']",2022-01-22,2328,True,,855,16
['cheese burger'],2022-01-22,2329,True,,750,7
"['lemonade', 'veggie burger', 'cheese burger', 'vegan combo']",2022-01-22,2330,True,,1695,25
"['sweet potatoes', 'hamburger', 'salad']",2022-01-22,2331,True,,845,12
['lemonade'],2022-01-22,2332,True,,90,2
['cheese burger'],2022-01-22,2333,True,,750,7
"['hamburger', 'hamburger', 'lemonade', 'cheesy combo']",2022-01-22,2334,False,Total calories exceeds 2000,2360,23
"['iced tea', 'veggie combo']",2022-01-22,2335,True,,770,12
"['salad', 'vegan combo']",2022-01-22,2336,True,,470,14
"['hamburger', 'cheese burger', 'cheesy combo']",2022-01-22,2337,False,Total calories exceeds 2000,2420,23
"['salad', 'veggie burger', 'veggie combo']",2022-01-22,2338,True,,1115,20
"['vegan combo', 'vegan combo']",2022-01-22,2339,True,,910,20
"['cheese burger', 'sweet potatoes', 'hamburger']",2022-01-22,2340,True,,1580,15
"['iced tea', 'veggie combo', 'vegan combo']",2022-01-22,2341,True,,1225,22
"['veggie burger', 'lemonade', 'iced tea']",2022-01-22,2342,True,,560,10
"['sweet potatoes', 'sweet potatoes', 'veggie combo']",2022-01-22,2343,True,,1160,16
"['sweet potatoes', 'vegan combo']",2022-01-22,2344,True,,685,13
"['salad', 'hamburger', 'lemonade']",2022-01-22,2345,True,,705,11
"['lemonade', 'salad', 'veggie burger', 'veggie combo']",2022-01-22,2346,True,,1205,22
"['sweet potatoes', 'lemonade', 'vegan combo']",2022-01-22,2347,True,,775,15
['vegan burger'],2022-01-22,2348,True,,350,6
"['lemonade', 'cheesy combo']",2022-01-22,2349,True,,1160,13
"['veggie combo', 'vegan combo']",2022-01-22,2350,True,,1155,20
"['iced tea', 'iced tea', 'cheesy combo']",2022-01-22,2351,True,,1210,15
"['lemonade', 'sweet potatoes', 'veggie combo']",2022-01-22,2352,True,,1020,15
"['sweet potatoes', 'iced tea']",2022-01-22,2353,True,,300,5
['cheese burger'],2022-01-22,2354,True,,750,7
"['lemonade', 'cheese burger', 'hamburger']",2022-01-22,2355,True,,1440,14
"['sweet potatoes', 'cheese burger', 'cheesy combo']",2022-01-22,2356,False,Total calories exceeds 2000,2050,21
"['veggie burger', 'salad', 'vegan combo']",2022-01-22,2357,True,,870,20
"['cheesy combo', 'vegan combo']",2022-01-22,2358,True,,1525,21
"['salad', 'salad', 'salad', 'cheesy combo']",2022-01-22,2359,True,,1115,23
"['iced tea', 'salad', 'lemonade', 'veggie combo']",2022-01-22,2360,True,,875,18
"['iced tea', 'cheese burger', 'iced tea', 'veggie combo']",2022-01-23,2361,True,,1590,21
"['cheesy combo', 'veggie combo']",2022-01-23,2362,True,,1770,21
"['vegan combo', 'vegan combo']",2022-01-23,2363,True,,910,20
"['lemonade', 'vegan combo', 'vegan combo']",2022-01-23,2364,True,,1000,22
"['lemonade', 'salad', 'salad', 'vegan combo']",2022-01-23,2365,True,,575,20
"['hamburger', 'hamburger']",2022-01-23,2366,True,,1200,10
"['salad', 'cheese burger']",2022-01-23,2367,True,,765,11
['iced tea'],2022-01-23,2368,True,,70,2
['sweet potatoes'],2022-01-23,2369,True,,230,3
['hamburger'],2022-01-23,2370,True,,600,5
"['salad', 'veggie combo']",2022-01-23,2371,True,,715,14
['vegan burger'],2022-01-23,2372,True,,350,6
"['sweet potatoes', 'vegan burger', 'salad', 'cheesy combo']",2022-01-23,2373,True,,1665,24
"['lemonade', 'salad', 'iced tea', 'vegan combo']",2022-01-23,2374,True,,630,18
"['lemonade', 'vegan combo', 'veggie combo']",2022-01-23,2375,True,,1245,22
"['salad', 'veggie combo']",2022-01-23,2376,True,,715,14
"['veggie burger', 'veggie burger', 'vegan combo']",2022-01-23,2377,True,,1255,22
"['hamburger', 'vegan combo', 'cheesy combo']",2022-01-23,2378,False,Total calories exceeds 2000,2125,26
['salad'],2022-01-23,2379,True,,15,4
"['lemonade', 'cheesy combo', 'veggie combo']",2022-01-23,2380,True,,1860,23
['cheese burger'],2022-01-23,2381,True,,750,7
"['lemonade', 'salad', 'cheese burger']",2022-01-23,2382,True,,855,13
"['iced tea', 'veggie combo']",2022-01-23,2383,True,,770,12
['hamburger'],2022-01-23,2384,True,,600,5
"['veggie burger', 'cheesy combo']",2022-01-23,2385,True,,1470,17
"['salad', 'vegan burger', 'veggie burger', 'vegan combo']",2022-01-23,2386,True,,1220,26
"['veggie burger', 'sweet potatoes']",2022-01-23,2387,True,,630,9
"['salad', 'veggie combo', 'veggie combo']",2022-01-23,2388,True,,1415,24
"['sweet potatoes', 'iced tea', 'vegan burger']",2022-01-23,2389,True,,650,11
"['salad', 'sweet potatoes', 'lemonade', 'veggie combo']",2022-01-23,2390,True,,1035,19
"['sweet potatoes', 'cheesy combo']",2022-01-23,2391,True,,1300,14
['hamburger'],2022-01-23,2392,True,,600,5
"['veggie burger', 'iced tea', 'veggie burger']",2022-01-23,2393,True,,870,14
"['sweet potatoes', 'veggie combo']",2022-01-23,2394,True,,930,13
"['iced tea', 'iced tea', 'lemonade']",2022-01-23,2395,True,,230,6
"['veggie burger', 'lemonade', 'veggie combo']",2022-01-23,2396,True,,1190,18
"['vegan combo', 'veggie combo']",2022-01-23,2397,True,,1155,20
"['cheesy combo', 'vegan combo']",2022-01-23,2398,True,,1525,21
"['salad', 'vegan combo']",2022-01-23,2399,True,,470,14
"['hamburger', 'cheese burger']",2022-01-23,2400,True,,1350,12
"['cheese burger', 'vegan burger', 'salad']",2022-01-23,2401,True,,1115,17
"['hamburger', 'veggie combo']",2022-01-23,2402,True,,1300,15
"['vegan burger', 'hamburger', 'veggie burger', 'vegan combo']",2022-01-23,2403,True,,1805,27
"['salad', 'vegan combo', 'veggie combo']",2022-01-23,2404,True,,1170,24
"['cheesy combo', 'veggie combo']",2022-01-23,2405,True,,1770,21
"['cheesy combo', 'veggie combo']",2022-01-23,2406,True,,1770,21
"['hamburger', 'veggie combo']",2022-01-23,2407,True,,1300,15
"['iced tea', 'cheesy combo']",2022-01-23,2408,True,,1140,13
"['veggie burger', 'veggie combo']",2022-01-23,2409,True,,1100,16
['vegan burger'],2022-01-23,2410,True,,350,6
"['lemonade', 'lemonade', 'vegan burger', 'vegan combo']",2022-01-23,2411,True,,985,20
"['vegan combo', 'veggie combo']",2022-01-24,2412,True,,1155,20
['iced tea'],2022-01-24,2413,True,,70,2
['cheese burger'],2022-01-24,2414,True,,750,7
"['vegan burger', 'salad']",2022-01-24,2415,True,,365,10
"['sweet potatoes', 'lemonade', 'lemonade', 'veggie combo']",2022-01-24,2416,True,,1110,17
"['hamburger', 'vegan combo']",2022-01-24,2417,True,,1055,15
"['vegan combo', 'vegan combo']",2022-01-24,2418,True,,910,20
"['veggie burger', 'vegan burger', 'iced tea']",2022-01-24,2419,True,,820,14
"['veggie combo', 'vegan combo']",2022-01-24,2420,True,,1155,20
"['salad', 'cheesy combo', 'vegan combo']",2022-01-24,2421,True,,1540,25
"['vegan burger', 'veggie burger', 'lemonade']",2022-01-24,2422,True,,840,14
"['veggie burger', 'lemonade', 'veggie burger', 'veggie combo']",2022-01-24,2423,True,,1590,24
"['sweet potatoes', 'vegan burger', 'cheese burger']",2022-01-24,2424,True,,1330,16
"['sweet potatoes', 'vegan combo', 'vegan combo']",2022-01-24,2425,True,,1140,23
"['iced tea', 'cheesy combo', 'cheesy combo']",2022-01-24,2426,False,Total calories exceeds 2000,2210,24
"['lemonade', 'vegan combo']",2022-01-24,2427,True,,545,12
"['cheese burger', 'iced tea', 'cheese burger']",2022-01-24,2428,True,,1570,16
"['lemonade', 'vegan burger', 'hamburger']",2022-01-24,2429,True,,1040,13
['sweet potatoes'],2022-01-24,2430,True,,230,3
"['iced tea', 'vegan burger', 'hamburger']",2022-01-24,2431,True,,1020,13
"['iced tea', 'sweet potatoes', 'salad', 'cheesy combo']",2022-01-24,2432,True,,1385,20
"['vegan combo', 'vegan combo']",2022-01-24,2433,True,,910,20
"['hamburger', 'salad']",2022-01-24,2434,True,,615,9
"['sweet potatoes', 'veggie combo']",2022-01-24,2435,True,,930,13
"['veggie burger', 'vegan burger', 'cheese burger', 'vegan combo']",2022-01-24,2436,True,,1955,29
"['salad', 'cheese burger', 'lemonade', 'veggie combo']",2022-01-24,2437,True,,1555,23
"['salad', 'veggie combo', 'veggie combo']",2022-01-24,2438,True,,1415,24
"['salad', 'vegan burger']",2022-01-24,2439,True,,365,10
"['iced tea', 'sweet potatoes', 'vegan combo']",2022-01-24,2440,True,,755,15
"['hamburger', 'cheese burger', 'cheesy combo']",2022-01-24,2441,False,Total calories exceeds 2000,2420,23
"['vegan burger', 'veggie burger']",2022-01-24,2442,True,,750,12
"['sweet potatoes', 'veggie burger', 'vegan combo']",2022-01-24,2443,True,,1085,19
"['vegan burger', 'cheesy combo', 'cheesy combo']",2022-01-24,2444,False,Total calories exceeds 2000,2490,28
"['veggie burger', 'vegan burger', 'cheese burger']",2022-01-24,2445,True,,1500,19
"['salad', 'iced tea', 'veggie combo']",2022-01-24,2446,True,,785,16
['lemonade'],2022-01-24,2447,True,,90,2
"['vegan combo', 'cheesy combo']",2022-01-24,2448,True,,1525,21
"['vegan burger', 'cheesy combo']",2022-01-24,2449,True,,1420,17
"['sweet potatoes', 'iced tea', 'sweet potatoes', 'vegan combo']",2022-01-24,2450,True,,985,18
"['cheese burger', 'cheesy combo']",2022-01-24,2451,True,,1820,18
"['hamburger', 'cheese burger']",2022-01-24,2452,True,,1350,12
"['hamburger', 'hamburger']",2022-01-24,2453,True,,1200,10
['lemonade'],2022-01-24,2454,True,,90,2
"['cheese burger', 'iced tea', 'veggie combo']",2022-01-24,2455,True,,1520,19
"['lemonade', 'sweet potatoes']",2022-01-24,2456,True,,320,5
"['cheese burger', 'veggie burger']",2022-01-24,2457,True,,1150,13
"['cheesy combo', 'veggie combo']",2022-01-24,2458,True,,1770,21
"['cheese burger', 'cheesy combo', 'cheesy combo']",2022-01-24,2459,False,Total calories exceeds 2000,2890,29
"['vegan combo', 'veggie combo']",2022-01-24,2460,True,,1155,20
"['lemonade', 'veggie burger']",2022-01-24,2461,True,,490,8
"['veggie burger', 'hamburger', 'iced tea', 'cheesy combo']",2022-01-24,2462,False,Total calories exceeds 2000,2140,24
"['salad', 'cheese burger', 'vegan combo']",2022-01-24,2463,True,,1220,21
"['vegan burger', 'iced tea']",2022-01-24,2464,True,,420,8
"['lemonade', 'veggie burger', 'vegan combo']",2022-01-24,2465,True,,945,18
"['veggie combo', 'cheesy combo']",2022-01-24,2466,True,,1770,21
"['sweet potatoes', 'veggie combo']",2022-01-24,2467,True,,930,13
"['vegan burger', 'salad']",2022-01-24,2468,True,,365,10
"['iced tea', 'cheese burger']",2022-01-24,2469,True,,820,9
"['vegan burger', 'sweet potatoes', 'vegan burger', 'veggie combo']",2022-01-24,2470,True,,1630,25
"['vegan combo', 'veggie combo']",2022-01-24,2471,True,,1155,20
['veggie burger'],2022-01-24,2472,True,,400,6
"['veggie burger', 'cheese burger', 'vegan combo']",2022-01-24,2473,True,,1605,23
"['hamburger', 'vegan burger', 'cheesy combo']",2022-01-24,2474,False,Total calories exceeds 2000,2020,22
"['salad', 'hamburger', 'vegan combo']",2022-01-24,2475,True,,1070,19
"['cheesy combo', 'vegan combo']",2022-01-24,2476,True,,1525,21
"['cheesy combo', 'veggie combo']",2022-01-24,2477,True,,1770,21
"['veggie burger', 'vegan burger', 'vegan combo']",2022-01-24,2478,True,,1205,22
"['lemonade', 'cheese burger', 'cheese burger', 'cheesy combo']",2022-01-24,2479,False,Total calories exceeds 2000,2660,27
"['cheese burger', 'cheesy combo']",2022-01-24,2480,True,,1820,18
"['lemonade', 'cheesy combo', 'cheesy combo']",2022-01-24,2481,False,Total calories exceeds 2000,2230,24
"['iced tea', 'vegan burger', 'cheesy combo']",2022-01-24,2482,True,,1490,19
['lemonade'],2022-01-24,2483,True,,90,2
"['lemonade', 'cheesy combo', 'cheesy combo']",2022-01-24,2484,False,Total calories exceeds 2000,2230,24
"['veggie combo', 'veggie combo']",2022-01-24,2485,True,,1400,20
"['veggie combo', 'vegan combo']",2022-01-24,2486,True,,1155,20
"['cheese burger', 'cheesy combo', 'vegan combo']",2022-01-24,2487,False,Total calories exceeds 2000,2275,28
"['hamburger', 'cheesy combo', 'veggie combo']",2022-01-24,2488,False,Total calories exceeds 2000,2370,26
"['vegan burger', 'veggie combo', 'veggie combo']",2022-01-24,2489,True,,1750,26
"['veggie combo', 'vegan combo']",2022-01-24,2490,True,,1155,20
['vegan burger'],2022-01-24,2491,True,,350,6
"['vegan burger', 'cheese burger', 'veggie combo']",2022-01-24,2492,True,,1800,23
"['iced tea', 'salad']",2022-01-24,2493,True,,85,6
"['cheese burger', 'cheesy combo']",2022-01-24,2494,True,,1820,18
"['vegan combo', 'vegan combo']",2022-01-24,2495,True,,910,20
"['sweet potatoes', 'cheesy combo', 'cheesy combo']",2022-01-24,2496,False,Total calories exceeds 2000,2370,25
"['iced tea', 'iced tea', 'veggie combo']",2022-01-24,2497,True,,840,14
"['veggie burger', 'cheesy combo', 'vegan combo']",2022-01-24,2498,True,,1925,27
"['veggie combo', 'vegan combo']",2022-01-24,2499,True,,1155,20
"['sweet potatoes', 'iced tea']",2022-01-24,2500,True,,300,5
"['iced tea', 'veggie burger', 'cheese burger', 'cheesy combo']",2022-01-24,2501,False,Total calories exceeds 2000,2290,26
"['salad', 'cheese burger']",2022-01-24,2502,True,,765,11
"['iced tea', 'veggie combo']",2022-01-24,2503,True,,770,12
['salad'],2022-01-24,2504,True,,15,4
"['sweet potatoes', 'sweet potatoes']",2022-01-24,2505,True,,460,6
"['vegan burger', 'cheese burger', 'sweet potatoes']",2022-01-24,2506,True,,1330,16
"['veggie burger', 'cheese burger', 'iced tea']",2022-01-24,2507,True,,1220,15
"['salad', 'cheese burger', 'cheese burger']",2022-01-24,2508,True,,1515,18
"['salad', 'cheese burger']",2022-01-24,2509,True,,765,11
"['sweet potatoes', 'veggie combo']",2022-01-24,2510,True,,930,13
"['cheesy combo', 'veggie combo']",2022-01-24,2511,True,,1770,21
"['veggie burger', 'vegan burger', 'cheesy combo']",2022-01-24,2512,True,,1820,23
"['veggie burger', 'sweet potatoes', 'cheesy combo']",2022-01-24,2513,True,,1700,20
"['sweet potatoes', 'vegan combo', 'cheesy combo']",2022-01-24,2514,True,,1755,24
"['vegan combo', 'vegan combo']",2022-01-24,2515,True,,910,20
['iced tea'],2022-01-24,2516,True,,70,2
"['vegan combo', 'vegan combo']",2022-01-24,2517,True,,910,20
"['lemonade', 'lemonade']",2022-01-24,2518,True,,180,4
"['veggie burger', 'lemonade', 'hamburger']",2022-01-24,2519,True,,1090,13
"['hamburger', 'vegan burger', 'lemonade']",2022-01-24,2520,True,,1040,13
['veggie burger'],2022-01-25,2521,True,,400,6
"['salad', 'iced tea', 'lemonade', 'cheesy combo']",2022-01-25,2522,True,,1245,19
"['sweet potatoes', 'vegan combo']",2022-01-25,2523,True,,685,13
"['sweet potatoes', 'vegan burger', 'vegan combo']",2022-01-25,2524,True,,1035,19
"['cheese burger', 'veggie combo', 'vegan combo']",2022-01-25,2525,True,,1905,27
"['iced tea', 'vegan combo']",2022-01-25,2526,True,,525,12
"['hamburger', 'lemonade', 'vegan burger', 'veggie combo']",2022-01-25,2527,True,,1740,23
"['cheese burger', 'cheese burger', 'cheesy combo']",2022-01-25,2528,False,Total calories exceeds 2000,2570,25
"['vegan combo', 'vegan combo']",2022-01-25,2529,True,,910,20
"['veggie burger', 'hamburger', 'veggie combo']",2022-01-25,2530,True,,1700,21
"['salad', 'lemonade', 'lemonade', 'cheesy combo']",2022-01-25,2531,True,,1265,19
"['cheesy combo', 'vegan combo']",2022-01-25,2532,True,,1525,21
"['iced tea', 'salad', 'cheesy combo']",2022-01-25,2533,True,,1155,17
"['lemonade', 'salad']",2022-01-25,2534,True,,105,6
"['lemonade', 'veggie combo', 'vegan combo']",2022-01-25,2535,True,,1245,22
"['vegan combo', 'cheesy combo']",2022-01-25,2536,True,,1525,21
"['vegan burger', 'vegan combo']",2022-01-25,2537,True,,805,16
"['salad', 'cheesy combo', 'veggie combo']",2022-01-25,2538,True,,1785,25
"['hamburger', 'iced tea', 'iced tea']",2022-01-25,2539,True,,740,9
"['lemonade', 'salad']",2022-01-25,2540,True,,105,6
"['salad', 'cheesy combo', 'veggie combo']",2022-01-25,2541,True,,1785,25
"['salad', 'cheesy combo']",2022-01-25,2542,True,,1085,15
